wallet,name,score,pass,fail_reasons,trades_n,episodes_n,closed_n,open_n,history_days,days_since_last,roi_copy,roi_trimmed,t_stat,winrate,roi_hold,roi_wallet,roi_half1,roi_half2,roi_last30,max_dd_stakes,conc_p95,conc_max,median_hold_h,both_sides_share,snipe_share,live_share,median_volume,share_entry_ge90,share_entry_lt10,profit_share_ge90,profit_share_lt10,profit_share_top1,short_crypto_share,edge_all,exit_value_add,size_signal,trades_truncated,top_category,top_segments,approved_segments
0xf665e400d1f7ac9980ee15ab4fafc7e6e5867025,LYM1216,-0.0226,False,t<2.0;low_liquidity;drawdown;unstable_halves,481,358,354,4,619.9,0.3,0.0831,-0.1539,0.88,0.362,0.0206,0.0835,-0.0599,0.2261,0.6108,20.91,7.0,12,14.15,0.003,0.0,0.974,8453,0.034,0.153,0.011,0.047,0.033,0.0,0.0367,0.2874,0.1782,False,Sports,"Sports / Other sport / price=0.10-0.30 (n=156, roi=+0.25) | Sports / price=0.10-0.30 (n=157, roi=+0.24) | Sports / Other sport / Wuhan Daily Weather (n=86, roi=+0.25)",
0x1fb7053bb490c6ec05a78fe2ed383af48526fb66,Arcus-AI,-0.0228,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,10500,1681,1661,20,213.4,0.0,0.1263,-0.113,1.21,0.508,0.1147,0.0667,-0.0077,0.2602,-0.1082,29.15,50.0,66,1.43,0.307,0.0,0.867,310152,0.038,0.045,0.028,0.01,0.046,0.001,-0.0023,0.0221,-0.1321,True,Sports,"Sports / Tennis / price=0.00-0.10 (n=64, roi=+2.45) | Sports / price=0.00-0.10 (n=72, roi=+2.15) | Sports / Tennis / live (n=1143, roi=+0.19)",
0x8a99d310f364ff69b5d15e7be2cc103c1df01362,0x481d360A7fB328DEf316d399e4037CDc397C84dd-1768226499264,-0.0228,False,concurrency_p95>8;drawdown;unstable_halves,4532,3483,1087,2396,93.4,0.0,0.098,-0.0601,2.28,0.624,0.0112,0.0904,0.1962,-0.0001,0.0095,21.09,2397.0,2407,2.02,0.014,0.0,0.772,180159,0.064,0.017,0.025,0.077,0.044,0.007,0.0138,0.1049,-0.1147,False,Sports,"Other (n=55, roi=+1.16) | Other / ? (n=55, roi=+1.16) | Other / ? / ? (n=55, roi=+1.16)","Other (n=55, roi=+1.16) | Other / ? (n=55, roi=+1.16) | Other / ? / ? (n=55, roi=+1.16) | Other / ? / type=binary (n=55, roi=+1.16)"
0x562454bf5db3188555b3cdb1beda4b8bd9ffb5c4,MTTLOL,-0.0232,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,999,599,593,6,324.8,0.3,0.0726,-0.2051,0.68,0.489,0.1163,0.0724,-0.0495,0.1943,0.3686,39.0,11.0,15,2.98,0.145,0.0,0.964,244886,0.052,0.081,0.014,0.057,0.043,0.005,-0.0041,-0.1096,-0.1484,False,Esports,"Esports / price=0.00-0.10 (n=44, roi=+0.81) | Esports / Esports / price=0.00-0.10 (n=44, roi=+0.81) | Esports / Esports / type=child_moneyline (n=378, roi=+0.14)",
0x58093e1e1a9175af5d519436d06017e4e7629868,litxunuo5.,-0.0237,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,3371,1671,1662,6,226.2,0.0,0.0416,-0.2498,0.57,0.44,0.0417,-0.0133,-0.0133,0.0965,0.1534,65.15,10.0,13,3.29,0.394,0.0,0.953,512339,0.029,0.088,0.008,0.027,0.019,0.0,-0.0007,-0.0024,-0.0421,False,Esports,"Esports / price=0.00-0.10 (n=106, roi=+0.57) | Esports / Esports / price=0.00-0.10 (n=106, roi=+0.57) | Esports / Esports / type=child_moneyline (n=1021, roi=+0.09)",
0x7d426104ca59f6909ae0581bd34a61433a0ba046,onewan,-0.0239,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,1688,1220,1220,0,155.8,0.1,0.0277,-0.359,0.4,0.475,0.0195,0.0331,0.1864,-0.131,-0.6271,136.99,25.0,41,13.81,0.033,0.0,0.976,9992,0.234,0.221,0.065,0.219,0.024,0.0,-0.0009,0.0607,-0.0592,False,Sports,"Sports / Other sport / Panama Daily Weather (n=24, roi=+0.84) | Sports / Other sport / Beijing Daily Weather (n=50, roi=+0.38) | Sports / Other sport / Sao Paulo Daily Weather (n=36, roi=+0.41)",
0xfb42e04b1b14b98ab4c4ac9e51bff19b9b63176e,0xFb42E04B1B14b98AB4c4Ac9E51Bff19B9b63176e-1770590271790,-0.0239,False,t<2.0;concurrency_p95>8;drawdown,584,576,566,10,226.0,0.4,0.0561,-0.071,1.01,0.465,0.0578,0.0561,0.0278,0.0845,0.1369,18.83,22.0,28,9.75,0.0,0.0,0.05,44203,0.0,0.011,0.0,0.012,0.019,0.0,0.0214,-0.9615,0.0924,False,Sports,"Esports / Esports / pre (n=138, roi=+0.17) | Sports / Soccer / price=0.10-0.30 (n=39, roi=+0.28) | Esports (n=141, roi=+0.14)",
0xd11c96ea0a79877eef73e18c4bbfb2b74485ff7d,ggily611a,-0.0241,False,t<2.0;low_liquidity;drawdown,2970,885,883,2,643.3,0.0,0.0452,-0.0521,1.39,0.738,0.028,0.019,0.0288,0.0614,0.0005,32.01,7.0,11,9.1,0.027,0.0,0.903,11197,0.426,0.075,0.244,0.03,0.017,0.046,0.0452,0.0401,0.0697,False,Sports,"Sports / Other sport / live (n=626, roi=+0.09) | Sports / Other sport (n=686, roi=+0.08) | Sports / Other sport / type=binary (n=686, roi=+0.08)","Sports / Other sport / live (n=626, roi=+0.09) | Sports / Other sport (n=686, roi=+0.08) | Sports / Other sport / type=binary (n=686, roi=+0.08) | Sports / Other sport / Wuhan Daily Weather (n=68, roi=+0.26) | Sports / Other sport / price=0.30-0.50 (n=59, roi=+0.25) | Sports / price=0.50-0.70 (n=58, roi=+0.25)"
0x3b43cac15b9d1f7af67243e9b63d2b1624e09e23,TDes,-0.0241,False,t<2.0;concurrency_p95>8;both_sides;drawdown;unstable_halves,1842,1229,1211,18,307.8,0.1,0.0388,-0.188,0.77,0.385,0.0476,0.0454,0.0828,-0.0051,-0.1372,38.48,16.0,28,4.2,0.115,0.0,0.598,182479,0.0,0.045,0.0,0.024,0.037,0.054,0.009,-0.0442,-0.0533,False,Sports,"Sports / price=0.00-0.10 (n=53, roi=+0.49) | Sports / Tennis / price=0.00-0.10 (n=30, roi=+0.55) | Sports / Tennis / pre (n=115, roi=+0.23)",
0x68cb9a0b999977c590bd61fd12126f5d3f530000,79twinprime,-0.0243,False,t<2.0;concurrency_p95>8;both_sides;drawdown;history<90d,10500,1173,1173,0,49.2,0.2,0.0393,-0.0921,0.79,0.516,0.0393,-0.0819,0.0642,0.0144,0.2805,28.41,24.0,39,2.64,0.531,0.0,0.991,326844,0.012,0.024,0.002,0.001,0.023,0.0,0.0142,,0.1884,True,Sports,"Sports / Soccer / Leagues Cup (n=37, roi=+0.85) | Sports / Soccer / price=0.00-0.10 (n=19, roi=+0.68) | Sports / price=0.00-0.10 (n=28, roi=+0.36)",
0x54ac698b73ded7cba348bec6a8a9af0299ee47e6,gonnachangelater,-0.0243,False,t<2.0;concurrency_p95>8;both_sides;drawdown;history<90d,10500,854,846,6,15.1,0.0,0.072,-0.0432,1.69,0.514,0.072,-0.1125,0.0974,0.0466,0.0447,12.09,24.0,31,1.88,0.844,0.0,0.869,86851,0.004,0.005,0.0,0.0,0.028,0.0,0.0212,,0.4864,True,Esports,"Esports / price=0.10-0.30 (n=100, roi=+0.22) | Esports / Esports / price=0.10-0.30 (n=100, roi=+0.22) | Esports / price=0.30-0.50 (n=316, roi=+0.12)",
0xef4f4b4d3786e53a2cdd9e06e8d62df655a04598,Sinaro37,-0.0243,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,1372,750,745,5,110.3,0.3,0.0658,-0.3308,0.44,0.408,0.1037,0.0556,-0.2522,0.383,-0.1713,114.68,13.0,16,3.06,0.076,0.001,0.439,496982,0.046,0.166,0.009,0.033,0.052,0.003,-0.0102,-0.3977,-0.2253,False,Sports,"Sports / Soccer / UEFA Champions League 2025 (n=16, roi=+3.24) | Sports / Soccer / type=soccer_exact_score (n=36, roi=+1.76) | Esports / Esports / League of Legends (n=58, roi=+0.52)","Sports / Tennis / ATP (n=65, roi=+0.32)"
0xf95e269d7e6c37da86dcbc2fc515e9bbd7741816,0xF95e269D7E6c37dA86DcbC2fC515E9BBd7741816-1766598412494,-0.0245,False,t<2.0;concurrency_p95>8;drawdown,1332,895,836,58,223.3,0.4,0.0638,-0.0471,1.56,0.565,0.0657,0.0638,0.0374,0.0902,0.1571,17.69,63.0,69,14.89,0.01,0.0,0.017,40361,0.025,0.022,0.005,0.013,0.017,0.001,0.0354,-0.0053,-0.03,False,Esports,"Esports / Esports / Counter Strike (n=45, roi=+0.34) | Esports / Esports / type=map_handicap (n=50, roi=+0.27) | Sports (n=400, roi=+0.07)","Esports / Esports / Counter Strike (n=45, roi=+0.34) | Sports / price=0.70-0.90 (n=70, roi=+0.12)"
0xb4fc3b8dfa7e5966df6d7ed8932e87eb46aaa926,endlesssss,-0.0246,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,2777,979,968,11,333.9,0.0,0.0768,-0.1476,1.0,0.461,0.0825,-0.0448,-0.0292,0.1827,-0.412,42.15,25.0,31,10.27,0.1,0.0,0.874,723652,0.081,0.08,0.08,0.04,0.036,0.006,0.0057,-0.0099,0.0636,False,Crypto,"Culture (n=25, roi=+2.30) | Culture / gaming (n=10, roi=+3.41) | Culture / gaming / ? (n=10, roi=+3.41)",
0xce8653c703245c7f33b5d1321d407fe68242f868,on77,-0.025,False,t<2.0;concurrency_p95>8;drawdown,503,313,310,3,656.6,0.3,0.048,-0.1314,0.57,0.387,0.0551,0.0438,0.0213,0.0747,0.0343,21.36,10.0,14,6.08,0.003,0.0,0.395,177989,0.003,0.1,0.0,0.004,0.08,0.087,0.0178,-0.0171,-0.0918,False,Sports,"Sports / Soccer / type=moneyline (n=70, roi=+0.42) | Sports / Soccer / price=0.10-0.30 (n=112, roi=+0.30) | Sports / price=0.10-0.30 (n=113, roi=+0.29)",
0xe1d3e9a9a5f95c537b44fdd44f2c461f9e69b8de,0xE1d3E9a9A5f95c537B44fdD44F2c461f9E69b8De-1773463215618,-0.0251,False,concurrency_p95>8;drawdown,2314,1105,1096,9,193.0,0.1,0.0877,-0.0329,2.29,0.519,0.0796,0.0991,0.022,0.1533,0.1518,31.24,12.0,17,3.93,0.026,0.0,0.668,206653,0.0,0.032,0.0,0.008,0.034,0.0,0.0392,0.0359,0.0422,False,Esports,"Sports (n=536, roi=+0.20) | Sports / price=0.30-0.50 (n=165, roi=+0.33) | Sports / Soccer / Dota 2 (n=313, roi=+0.21)","Sports (n=536, roi=+0.20) | Sports / price=0.30-0.50 (n=165, roi=+0.33) | Sports / Soccer / Dota 2 (n=313, roi=+0.21) | Sports / Soccer / type=moneyline (n=334, roi=+0.20) | Sports / Soccer (n=353, roi=+0.18) | Sports / Soccer / price=0.30-0.50 (n=106, roi=+0.33)"
0x1a36cc8feb64c8c7b790b77e20b250c2eac7f270,drunkshark123,-0.0252,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,1137,424,422,2,225.7,0.3,0.0941,-0.1361,1.11,0.422,0.1675,0.0825,0.2638,-0.0756,-0.0322,34.37,16.0,22,24.99,0.005,0.007,0.311,14043,0.026,0.142,0.005,0.124,0.092,0.128,0.0356,-0.1455,0.1563,False,Sports,"Sports / Other sport / pre (n=237, roi=+0.26) | Sports / price=0.10-0.30 (n=217, roi=+0.16) | Sports / Other sport / price=0.10-0.30 (n=211, roi=+0.16)",
0x5e40ba72c60c6fe4f970161818200bb5263cf89c,pigmermer,-0.0256,False,low_liquidity;drawdown,2884,1152,1149,3,218.6,0.1,0.1386,-0.0256,3.78,0.556,0.1968,0.1064,0.2152,0.0621,-0.0401,20.53,7.0,11,1.24,0.026,0.003,0.971,14100,0.165,0.091,0.152,0.015,0.054,0.036,0.076,-0.0843,0.0037,False,Sports,"Sports / price=0.10-0.30 (n=212, roi=+0.52) | Sports / Other sport / price=0.10-0.30 (n=212, roi=+0.52) | Sports / Other sport / live (n=1022, roi=+0.16)","Sports / price=0.10-0.30 (n=212, roi=+0.52) | Sports / Other sport / price=0.10-0.30 (n=212, roi=+0.52) | Sports / Other sport / live (n=1022, roi=+0.16) | Sports (n=1053, roi=+0.15) | Sports / Other sport (n=1053, roi=+0.15) | Sports / Other sport / type=binary (n=1053, roi=+0.15)"
0xb3bc567bf655a07bae8d9f691f4c577eca9c46f8,0xB3Bc567bf655A07baE8d9f691F4c577ECa9c46f8-1781189043304,-0.0256,False,t<2.0;drawdown;unstable_halves,527,382,382,0,103.5,0.1,0.119,-0.1268,1.21,0.385,0.083,0.1036,0.2398,-0.0018,-0.0591,17.28,5.0,7,3.56,0.024,0.003,0.862,800817,0.003,0.065,0.0,0.042,0.023,0.005,-0.0005,0.2086,-0.1047,False,Esports,"Sports / Soccer / type=soccer_first_to_score (n=15, roi=+0.86) | Sports / Soccer / pre (n=39, roi=+0.45) | Sports / Soccer / FIFA World Cup (n=41, roi=+0.40)",
0xb57418c347ad249e0617471bf528de105336f7af,0x57A7c9eE02D18413EBb38de39Cc211152F588523-1777643863411,-0.0256,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,505,476,473,3,124.0,0.1,0.0763,-0.1507,1.02,0.455,0.0815,0.0763,0.1845,-0.0314,0.0506,26.17,34.0,43,14.94,0.019,0.004,0.946,11700,0.034,0.038,0.002,0.067,0.054,0.093,0.0075,-0.123,-0.0622,False,Sports,"Sports / Other sport / price=0.10-0.30 (n=105, roi=+0.32) | Sports / price=0.10-0.30 (n=106, roi=+0.31) | Sports / Other sport / Lucknow Daily Weather (n=62, roi=+0.37)",
0x957bdf9ca4ee1b1a5e0011cb1cbb8096ae4c7f02,0x824940871586EF7E16051dc7273Ed7cbc7a5c7D3-1771946681894,-0.0257,False,t<2.0;concurrency_p95>8;drawdown;unstable_halves,230,218,179,39,100.6,0.1,0.115,-0.2233,0.69,0.363,0.115,0.1098,0.5125,-0.2781,-0.2025,25.03,44.0,52,8.71,0.009,0.006,0.088,1192689,0.006,0.117,0.0,0.195,0.103,0.106,0.025,0.0078,-0.6432,False,Sports,"Sports / Soccer / type=moneyline (n=18, roi=+0.74) | Sports / Soccer / pre (n=133, roi=+0.22) | Sports (n=148, roi=+0.19)",
0x68dddb0edd25f0a96112c184121cb6faca4e36cd,Reaper13,-0.0258,False,t<2.0;low_liquidity;drawdown,947,420,419,1,165.6,0.1,0.1271,-0.0427,1.81,0.532,0.2213,0.1138,0.2202,0.0344,-0.2555,14.86,5.0,8,8.9,0.021,0.0,0.988,9826,0.117,0.158,0.151,0.055,0.073,0.0,0.0702,-0.2126,0.1531,False,Sports,"Sports / price=0.10-0.30 (n=91, roi=+0.33) | Sports / Other sport / price=0.10-0.30 (n=91, roi=+0.33) | Sports / Other sport / live (n=413, roi=+0.13)","Sports / price=0.10-0.30 (n=91, roi=+0.33) | Sports / Other sport / price=0.10-0.30 (n=91, roi=+0.33) | Sports / price=0.30-0.50 (n=66, roi=+0.26) | Sports / Other sport / price=0.30-0.50 (n=66, roi=+0.26)"
0x8a924f330c0d15d6295c4cbb89b93eef5d5c6941,itsallupnow,-0.0259,False,concurrency_p95>8;both_sides;drawdown,1421,728,724,4,269.5,0.2,0.5249,-0.0305,2.55,0.593,0.5289,0.4605,0.1515,0.8983,0.4821,17.06,9.0,12,3.32,0.135,0.0,0.978,54357,0.209,0.117,0.038,0.087,0.209,0.0,0.0751,-0.0235,-0.1829,False,Sports,"Sports / price=0.00-0.10 (n=79, roi=+2.31) | Sports (n=667, roi=+0.55) | Sports / Soccer / type=totals (n=136, roi=+1.09)","Sports (n=667, roi=+0.55) | Sports / Soccer / live (n=558, roi=+0.47) | Sports / Soccer (n=572, roi=+0.46) | Sports / Soccer / price=0.10-0.30 (n=125, roi=+0.74) | Sports / price=0.10-0.30 (n=135, roi=+0.68) | Sports / Soccer / type=moneyline (n=430, roi=+0.25)"
0xbc651060abb7c5f99988c352c8f4f8b2fb2696c8,double6,-0.0261,False,t<2.0;drawdown,1338,1007,1005,2,468.4,0.1,0.0344,-0.099,0.79,0.384,0.0242,0.0338,0.0088,0.0599,0.388,24.51,3.0,6,4.99,0.032,0.0,0.291,1021239,0.004,0.005,0.0,0.0,0.016,0.0,0.0065,0.0438,-0.1316,False,Sports,"Sports / Basketball / price=0.10-0.30 (n=131, roi=+0.20) | Esports / Esports / type=moneyline (n=290, roi=+0.13) | Sports / Basketball / pre (n=328, roi=+0.08)",
0x479b2c38f24a6ce59df524b6e53a208e2510cdb1,KINGCHAMA,-0.0265,False,t<2.0;drawdown;unstable_halves,254,201,200,1,125.9,0.4,0.1173,-0.201,0.79,0.4,0.1039,0.1178,-0.0603,0.2949,0.4281,20.37,5.0,8,3.09,0.047,0.0,0.613,2398600,0.0,0.035,0.0,0.042,0.058,0.0,-0.0118,0.3818,0.0453,False,Sports,"Sports / price=0.00-0.10 (n=6, roi=+1.54) | Sports (n=119, roi=+0.23) | Sports / Soccer / price=0.00-0.10 (n=5, roi=+0.97)",
0x5a88ef7972375b77df48c2b4aad991abede9f471,onchainzeus,-0.0265,False,t<2.0;low_liquidity;drawdown;unstable_halves,1193,413,408,5,193.6,0.0,0.0637,-0.2888,0.55,0.297,0.0013,0.0334,-0.042,0.1695,-0.0124,22.89,8.0,11,12.5,0.005,0.0,0.821,18994,0.0,0.218,0.0,0.049,0.039,0.0,-0.003,0.151,0.0523,False,Sports,"Sports / Other sport / London Daily Weather (n=179, roi=+0.20) | Sports / price=0.00-0.10 (n=89, roi=+0.22) | Sports / Other sport / price=0.00-0.10 (n=89, roi=+0.22)",
0xc4cb893abc84d6b7d050e1e68afbcb8b976e0e7e,0xc4CB893abc84d6b7D050E1E68aFbcb8b976E0E7E-1775032786562,-0.0266,False,t<2.0;low_liquidity;drawdown;unstable_halves,642,156,150,6,168.7,0.1,0.1122,-0.275,0.58,0.32,0.1122,0.154,-0.1468,0.3711,0.743,19.39,8.0,10,22.23,0.04,0.0,0.987,28887,0.0,0.227,0.0,0.046,0.168,0.0,0.0496,,-0.2557,False,Sports,"Sports / Other sport / Hong Kong Daily Weather (n=18, roi=+0.59) | Sports / Other sport / type=binary (n=147, roi=+0.13) | Sports / Other sport / Seoul Daily Weather (n=14, roi=+0.38)",
0xdcb848cd413809b1d757a57a5ca1886692d96b51,Byebyeforever,-0.0267,False,concurrency_p95>8;both_sides;drawdown,4540,1496,1485,11,179.8,0.0,0.1768,-0.0267,3.52,0.523,0.1615,0.0297,0.2311,0.1226,0.0561,18.96,11.0,14,2.5,0.405,0.0,0.933,491087,0.03,0.067,0.007,0.032,0.011,0.0,0.0343,0.0122,0.1635,False,Esports,"Esports / price=0.00-0.10 (n=19, roi=+1.85) | Esports / Esports / price=0.00-0.10 (n=19, roi=+1.85) | Esports / Esports / live (n=1279, roi=+0.16)","Esports / Esports / live (n=1279, roi=+0.16) | Esports / Esports (n=1286, roi=+0.16) | Esports (n=1287, roi=+0.16) | Esports / Esports / type=child_moneyline (n=983, roi=+0.18) | Esports / Esports / Dota 2 (n=939, roi=+0.16) | Esports / Esports / League of Legends (n=345, roi=+0.17)"
0x6a56ba3d12bf5c78219ed240a5fc48c97cd9be30,open0001,-0.0268,False,t<2.0;concurrency_p95>8;low_liquidity;drawdown;unstable_halves,10500,3556,3434,122,169.1,0.0,0.2712,-0.1182,1.36,0.549,0.3748,0.0801,-0.0311,0.5736,-0.0477,86.46,122.0,133,5.02,0.031,0.0,0.833,15349,0.143,0.156,0.032,0.203,0.043,0.002,0.006,-0.1657,0.3615,True,Sports,"Sports / Other sport / Helsinki Daily Weather (n=322, roi=+2.14) | Sports / price=0.00-0.10 (n=470, roi=+1.59) | Sports / Other sport / price=0.00-0.10 (n=464, roi=+1.56)","Other (n=37, roi=+1.25) | Other / ? (n=37, roi=+1.25) | Other / ? / ? (n=37, roi=+1.25) | Other / ? / type=binary (n=37, roi=+1.25)"
0x22f21533448d06052bc93484927b6d6c0b5c5882,,-0.0268,False,t<2.0;concurrency_p95>8;low_liquidity;hold<1h;both_sides;short_crypto;drawdown;history<90d,1620,672,670,2,4.9,0.2,0.0432,-0.0912,0.88,0.54,0.0436,0.018,0.0394,0.047,0.3347,30.54,46.0,54,0.27,0.263,0.003,0.957,29171,0.058,0.013,0.007,0.024,0.102,0.51,0.0082,0.0127,0.1015,False,Crypto,"Esports / price=0.10-0.30 (n=24, roi=+0.35) | Esports / Esports / price=0.10-0.30 (n=24, roi=+0.35) | Crypto / Up/Down short / BTC Up or Down 15m (n=117, roi=+0.14)",
0x033cb53526acbf5a530464645fa3a1f5c590bafe,sunnyduckling,-0.027,False,t<2.0;concurrency_p95>8;both_sides;drawdown;history<90d,1149,629,629,0,37.5,0.2,0.0513,-0.0772,1.05,0.544,0.0513,-0.0057,0.0608,0.0418,-0.0106,12.77,19.0,24,2.1,0.463,0.0,1.0,414458,0.027,0.025,0.005,0.0,0.025,0.0,0.0393,,0.3339,False,Sports,"Sports / Baseball / price=0.30-0.50 (n=140, roi=+0.16) | Sports / price=0.30-0.50 (n=175, roi=+0.12) | Sports / American Football / price=0.10-0.30 (n=37, roi=+0.26)","Sports / price=0.70-0.90 (n=125, roi=+0.09) | Sports / Baseball / price=0.70-0.90 (n=78, roi=+0.11)"
0x007f8592835b6470c25237130417f53d5e36233a,yummyummyummy,-0.0273,False,t<2.0;concurrency_p95>8;low_liquidity;both_sides;drawdown,5019,1018,972,44,221.7,0.3,0.0429,-0.0739,1.11,0.638,0.0992,0.0037,0.0739,0.0118,0.163,21.65,207.0,234,27.19,0.189,0.006,0.1,13643,0.287,0.029,0.068,0.028,0.219,0.223,0.0124,-0.1414,0.0498,False,Finance,"Crypto / price=0.00-0.10 (n=11, roi=+0.84) | Finance / price=0.00-0.10 (n=8, roi=+0.92) | Crypto / Up/Down short / AMZN Daily Up Down (n=18, roi=+0.59)",
